,GenderId,Age,ISBimarKhas,Malool_shedat,isurban,SabteAhval_provincename,IsBehzisti_AfzayeshMostamari,IsKomite_AfzayeshMostamari,IsKomite_AfzayeshMostamariSayer,Has_Saham_Edalat,Percentile,HasMojavezSenfi,ISKarmanddolat_1402,IsRetired_Asli,IsRetired_Tabaie,is_bime_darman,IsBimePardaz,Variz_1400,MandehAval_1400,MandehAkhar_1400,CardPerMonth_1400,CardPerMonth_1401,CardPerMonth_1402,CardBeCardPerMonth_1401,CardBeCardPerMonth_1402,SatnaPerMonth_1401,SatnaPerMonth_1402,PayaPerMonth_1401,PayaPerMonth_1402,CarsPrice,CarsCount,Bourse_NetPortfoValue,Daramad,parent_percentile,PCA
0,-0.548466282410639,-1.5034194465946427,-0.11626944396564298,-0.11141138202309857,0.5206818754634731,1.359337264809738,-0.11945723218930368,-0.14279445868200655,-0.06926607371513396,0.7363291697243678,45,-0.2918725454686435,-0.41845183272157777,-0.5256477523423891,-0.12453115029877326,-2.432961090454669,0.6525176269905716,-0.4160247066808936,-0.17845528948992267,-0.19427145993218803,-0.435238739383869,-0.06392389584507945,-0.12132494498215028,-0.27988880604457284,-0.053126775761514505,-0.19289952789226975,0.04486331918971178,-0.289005413927238,0.13513294383995111,-0.2969929811062591,-0.7847937384110972,-0.025406204967343655,-0.26883749349404124,-0.5980829382496913,-0.762436132139332
1,1.8232661369897953,1.9478168183440836,-0.11626944396564298,-0.11141138202309857,0.5206818754634731,-0.8417405966627248,-0.11945723218930368,-0.14279445868200655,-0.06926607371513396,0.7363291697243678,11,-0.2918725454686435,-0.41845183272157777,-0.5256477523423891,8.03011935247378,0.41102178079351104,-1.5325256493254087,-0.39024194222084263,-0.16931165714055657,-0.1548375098449155,-0.5377563391201599,-0.48833393059711466,-0.4067661358367476,-0.5585127474766691,-0.5326383397416427,-0.2038158473137656,-0.14462928798095626,-0.3246550647071363,-0.2705874125475139,-0.2969929811062591,-0.7847937384110972,-0.025406204967343655,-0.7481546698737551,-1.897657953139536,-2.215730006984953
2,-0.548466282410639,1.736516638858039,-0.11626944396564298,-0.11141138202309857,0.5206818754634731,0.08502902922041733,-0.11945723218930368,-0.14279445868200655,-0.06926607371513396,0.7363291697243678,73,-0.2918725454686435,-0.41845183272157777,1.902414678924821,-0.12453115029877326,0.41102178079351104,-1.5325256493254087,-0.34512210441575353,-0.12245054135005533,-0.012204073359036139,-0.4557112595366159,-0.2604735857462118,-0.2753188613559512,-0.561302459184438,-0.5326383397416427,-0.19289952789226975,-0.06037066198898318,-0.3245021360352507,-0.2704677741235233,-0.2969929811062591,-0.7847937384110972,-0.0240140119343843,0.680526049520339,0.4721553093066514,-1.154438828805742
3,1.8232661369897953,0.7504491345898315,-0.11626944396564298,-0.11141138202309857,0.5206818754634731,0.08502902922041733,-0.11945723218930368,-0.14279445868200655,-0.06926607371513396,0.7363291697243678,49,-0.2918725454686435,-0.41845183272157777,1.902414678924821,-0.12453115029877326,0.41102178079351104,-1.5325256493254087,-0.43697320280468493,-0.17845528948992267,-0.1925934195029424,-0.44812083419102455,-0.35261939210473475,-0.4067661358367476,-0.14270586738961663,-0.4439556417947766,-0.10535618427245942,-0.14462928798095626,-0.19981974942666716,-0.2705874125475139,-0.2969929811062591,-0.7847937384110972,-0.025406204967343655,-1.0525961258950187,-0.44519176002735655,-1.4870232116380335
4,-0.548466282410639,2.2999837841541577,-0.11626944396564298,-0.11141138202309857,0.5206818754634731,1.4751834680451306,-0.11945723218930368,-0.14279445868200655,-0.06926607371513396,0.7363291697243678,66,3.4261530093361676,-0.41845183272157777,1.902414678924821,-0.12453115029877326,0.41102178079351104,-1.5325256493254087,1.1599467709397189,3.820740909314073,1.900762015980993,0.2720729660899454,-0.34705895015197874,-0.2753188613559512,-0.4113735877682277,-0.4439556417947766,-0.2038158473137656,-0.14462928798095626,-0.3246165786225597,-0.2704677741235233,-0.07103532368271402,1.6922325360838988,-0.018602448298146564,-0.3423583566134106,0.20459574741756573,1.166865815945806
5,-0.548466282410639,-1.1512524807845685,-0.11626944396564298,-0.11141138202309857,0.5206818754634731,-0.6100481901919393,-0.11945723218930368,-0.14279445868200655,-0.06926607371513396,0.7363291697243678,77,-0.2918725454686435,-0.41845183272157777,-0.5256477523423891,-0.12453115029877326,0.41102178079351104,0.6525176269905716,-0.04862031312516796,-0.16702574905321504,-0.18252517692746856,0.8960715939192365,0.2641378627033726,-0.12132494498215028,1.648011284569356,1.039466430386234,2.852573104334919,0.2591610666123613,2.811270491131203,0.6635901361776728,0.3804149502436446,2.930745673331397,-0.025406204967343655,-0.29882044411229663,0.6250464875289861,3.6366848889558745
6,-0.548466282410639,-0.8695189081365093,-0.11626944396564298,-0.11141138202309857,0.5206818754634731,0.43256763892659567,-0.11945723218930368,-0.14279445868200655,-0.06926607371513396,-1.3580882587801504,36,-0.2918725454686435,-0.41845183272157777,-0.5256477523423891,-0.12453115029877326,0.41102178079351104,0.6525176269905716,-0.38379625110582993,-0.16931165714055657,-0.18084713649822293,-0.462118074415327,-0.42425978878254467,-0.2753188613559512,-0.4163994251345464,-0.053126775761514505,-0.2038158473137656,-0.14462928798095626,-0.3178858885999433,-0.2704677741235233,-0.15749829847705132,0.4537193988364007,-0.025406204967343655,0.6755011307102018,-0.9420880892499442,-0.8235187294959864
7,1.8232661369897953,-0.1651849765163611,-0.11626944396564298,-0.11141138202309857,0.5206818754634731,-0.49420198695654655,-0.11945723218930368,-0.14279445868200655,-0.06926607371513396,0.7363291697243678,31,-0.2918725454686435,-0.41845183272157777,-0.5256477523423891,-0.12453115029877326,0.41102178079351104,0.6525176269905716,-0.4434188939196977,-0.17845528948992267,-0.1959495003614337,-0.5913535239483849,-0.06722908696838098,-0.4431125761313516,-0.6221661719343868,-0.6264452643688816,-0.10593561636487252,-0.14462928798095626,-0.3246550647071363,-0.2704677741235233,-0.2969929811062591,-0.7847937384110972,-0.025406204967343655,-0.5987775640075192,-1.1332020620278624,-1.632249189794273
8,-0.548466282410639,-0.6582187286504648,-0.11626944396564298,-0.11141138202309857,0.5206818754634731,0.2008752324558101,-0.11945723218930368,-0.14279445868200655,-0.06926607371513396,-1.3580882587801504,43,-0.2918725454686435,-0.41845183272157777,-0.5256477523423891,-0.12453115029877326,0.41102178079351104,0.6525176269905716,-0.38379625110582993,-0.17845528948992267,-0.19427145993218803,-0.4585888528574102,-0.42425978878254467,-0.3538908407209511,-0.4735722044437408,-0.3084294596399557,-0.19289952789226975,-0.14462928798095626,-0.2429323206950506,-0.2574984260805342,-0.2969929811062591,-0.7847937384110972,-0.025406204967343655,-0.5987775640075192,-0.6745285273608586,-1.1029193542155322
9,-0.548466282410639,0.04611520296968336,-0.11626944396564298,-0.11141138202309857,-1.920558496701797,1.0117986551035596,-0.11945723218930368,-0.14279445868200655,-0.06926607371513396,0.7363291697243678,18,-0.2918725454686435,2.3897613101514668,-0.5256477523423891,-0.12453115029877326,0.41102178079351104,0.6525176269905716,-0.2742195021506135,-0.0995914604766401,-0.12127670126000271,-0.4676757751763387,-0.32152639789884435,-0.12132494498215028,-0.3887410512466998,-0.4439556417947766,-0.19289952789226975,-0.13834638117788697,-0.20268693151636155,-0.16641488815282005,-0.2969929811062591,-0.7847937384110972,-0.025406204967343655,0.5840879143664263,-1.63009839125045,-1.4499171273773437
10,-0.548466282410639,0.6800157414278167,-0.11626944396564298,-0.11141138202309857,0.5206818754634731,1.1276448583389522,-0.11945723218930368,-0.14279445868200655,-0.06926607371513396,0.7363291697243678,90,-0.2918725454686435,-0.41845183272157777,-0.5256477523423891,-0.12453115029877326,-2.432961090454669,0.6525176269905716,-0.3064479577256772,-0.12245054135005533,-0.1548375098449155,2.1607325959477603,2.045633323765764,2.2992875490864746,-0.12954826457947394,-0.053126775761514505,-0.2038158473137656,-0.14462928798095626,0.6383832505206583,-0.06355650120503094,-0.2969929811062591,-0.7847937384110972,-0.025406204967343655,-0.5987775640075192,1.1219428167515737,1.81276609615336
11,-0.548466282410639,-1.5738528397566576,-0.11626944396564298,-0.11141138202309857,0.5206818754634731,0.08502902922041733,-0.11945723218930368,-0.14279445868200655,-0.06926607371513396,-1.3580882587801504,99,-0.2918725454686435,-0.41845183272157777,-0.5256477523423891,-0.12453115029877326,0.41102178079351104,0.6525176269905716,-0.3709048688758045,-0.16702574905321504,-0.12127670126000271,-0.434401723185122,-0.32152639789884435,-0.12132494498215028,-0.5585127474766691,-0.5326383397416427,-0.19289952789226975,-0.13834638117788697,-0.3174256317536569,-0.2574984260805342,-0.2969929811062591,-0.7847937384110972,-0.025250361074980597,-0.2823207585793984,1.4659479677518266,-0.6119904607821687
12,1.8232661369897953,1.0321827072378909,-0.11626944396564298,-0.11141138202309857,0.5206818754634731,1.9385682809867018,-0.11945723218930368,-0.14279445868200655,-0.06926607371513396,0.7363291697243678,37,-0.2918725454686435,-0.41845183272157777,1.902414678924821,-0.12453115029877326,0.41102178079351104,-1.5325256493254087,-0.4401960483621913,-0.17845528948992267,-0.19427145993218803,-0.5730138541424261,-0.5403344191408797,-0.4431125761313516,-0.6156174121002879,-0.5933773684222279,-0.2038158473137656,-0.14462928798095626,-0.3246550647071363,-0.2705874125475139,-0.2969929811062591,-0.7847937384110972,-0.025406204967343655,-1.044314952472901,-0.9038652946943605,-1.9717216154679558
